ID,Text,Murder,Homicide,Robbery,Physical Injuries,Rape,Theft,Carnapping,Others
2729,at packed theater during intermission i see an older man covertly pilfer a smartphone from woman coat pocket while she was engrossed in her phone he blend into crowd leaving woman unaware of theft,0,0,0,0,0,1,0,0
2223,while waiting at the crowded airport lounge the woman was approached by a man who began to grope her under the pretense of asking for directions she attempted to push him away but he persisted and eventually dragged her into a quiet corner where he forced her into sexual acts against her will,0,0,0,0,1,0,0,0
1768,the fight started over a spilled drink i think one guy spilled his beer on another and instead of apologizing he just laughed the other guy didn’t take it well and pushed him hard the guy who got pushed then swung his fist connecting with the others nose and you could hear the crack as he tried to harm the man,0,0,0,1,0,0,0,0
1784,i was in the restroom when i heard shouting coming from outside i stepped out to see a man angrily confronting another they were nose to nose yelling then suddenly one of them grabbed a beer bottle and smashed it over the other mans head the victim fell to the floor blood running down his face as the other continued to beat him until security intervened,0,0,0,1,0,0,0,0
3012,it was late around 1 am and i had just parked my car on a side street next to a closed auto repair shop as i walked away a shadowy figure quickly approached my car used a tool to jimmy the lock and within seconds sped away this vehicle hijacking happened so fast,0,0,0,0,0,0,1,0
1386,i was in my living room when i saw him break into the house next door everything he did was so calculated like he had done this before he started by employing intimidation forcing the couple to hand over their valuables they were terrified but complied hoping he would leave once he got what he wanted but then he walked up to the wife and shot her it was so sudden so calculated that it left me shaking it wasn’t just a robbery it was a premeditated act of murder he had planned it all along and that made it even worse,1,0,1,0,0,0,0,0
2514,in the produce section while selecting apples i felt a tug on my bag turning around i saw a young woman quietly walking away realizing my wallet was gone i sprinted after her but she disappeared in the crowd i immediately called my bank to block my cards,0,0,0,0,0,1,0,0
1400,i was in my kitchen when i heard the commotion outside i looked out the window and saw him break into the house everything he did was so premeditated he used terrifying tactics to bully them into giving up their valuables but after getting what he wanted he didn’t leave instead he walked up to the husband and shot him it was so cold so premeditated that it left me frozen with fear it was clear this wasn’t just a robbery it was a planned act of murder and that made it even more horrifying,1,0,1,0,0,0,0,0
1196,"during a shift change at a convenience store, a man with a knife used coercion to demand cash. the new cashier froze, but the previous cashier quickly handed over the money, hoping to avoid violence. the robber grabbed the cash and fled without further incident.",0,0,1,0,0,0,0,0
3766,I’ve been blackmailed for many years the person made me do awful things it feels horrible knowing someone could ruin your life at any moment,0,0,0,0,0,0,0,1
